  9.4998626E-01  1.3734851E-05  2.2773194E-10  4.3302863E-15  9.4428398E-20  2.3614675E-24  6.7725672E-29  2.2275016E-33  8.4018720E-38  3.6343559E-42  1.8029023E-46  1.0256698E-50  6.6917392E-55  5.0068097E-59  4.2960942E-63  4.2274898E-67  4.7707581E-71  6.1742308E-75  9.1636599E-79  1.5597361E-82  3.0445557E-86  6.8154225E-90  1.7496544E-93  5.1511288E-97  1.7391963-100  6.7342751-104  2.9903245-107  1.5227964-110  8.8932691-114  5.9563070-117  4.5748614-120  4.0297199-123  4.0706881-126  4.7156985-129  6.2649885-132  9.5453221-135  1.6678499-137  3.3420161-140  7.6799110-143  2.0239505-145  6.1170165-148  2.1201404-150  8.4272459-153  3.8414211-155  2.0081913-157  1.2039361-159  8.2772683-162
  9.4998494E-01  1.3851294E-05  2.3050953E-10  3.9262676E-15 -1.4391897E-15  1.4316573E-15  9.2737859E-16 -3.3343752E-16 -8.8607134E-17 -2.2559542E-16 -5.1362695E-17  2.9009139E-16 -2.6800129E-16  5.2703423E-16 -8.0316490E-18  9.6866870E-18 -1.4847919E-16  3.1871886E-17  2.7806707E-17  6.2089802E-17  1.0060550E-16  8.3368026E-17  4.0621529E-17 -1.4082472E-16 -8.4105387E-18 -1.4176913E-17  2.2456318E-18 -1.7196172E-17 -1.7933318E-16  1.3331479E-16 -3.7477977E-17  2.1291080E-16  7.8264334E-17 -1.3341236E-16  8.9337623E-17  7.7274119E-17  6.0452112E-17 -2.5689192E-17 -1.5225953E-17  3.1693773E-17 -1.4334995E-17 -2.9699851E-18  2.6258802E-17  6.8534865E-19 -3.2367959E-19  2.7704979E-18 -4.1499317E-18
  9.4998482E-01  1.3861141E-05  2.3074673E-10  3.8888383E-15 -1.4174625E-15  1.4558613E-15  9.3253391E-16 -3.3403562E-16 -7.8487156E-17 -2.4020856E-16 -3.1263111E-17  2.9281533E-16 -2.5385251E-16  5.3394120E-16  2.2868769E-18  1.1945072E-17 -1.3732804E-16  4.2801225E-17  2.5146936E-17  7.7827790E-17  1.1081646E-16  8.4839366E-17  3.9379357E-17 -1.3648323E-16 -1.3157423E-17 -1.1294917E-17  3.8850245E-18 -1.8116704E-17 -1.7948748E-16  1.3184538E-16 -3.7970152E-17  2.1628228E-16  7.6006223E-17 -1.2811987E-16  8.6442907E-17  7.3772948E-17  5.6387024E-17 -2.7219662E-17 -1.2984702E-17  2.6976931E-17 -1.0890989E-17 -1.4752053E-18  1.7372689E-17  9.7132409E-19  2.0317693E-19  1.5769950E-18 -2.5932517E-18
  9.4998467E-01  1.3874910E-05  2.3107835E-10  4.6547396E-15 -7.0935120E-16  1.3409700E-15  1.0196376E-15 -2.5019566E-16  2.6655959E-17 -1.1416348E-16  1.0571205E-16  3.9930774E-16 -3.2744458E-16  7.6458762E-16  2.3413045E-16  2.1285120E-16 -3.3443193E-16  1.9593436E-16  1.5182480E-16  4.5928336E-17  8.0388727E-17  5.0912292E-17  1.8106087E-16 -1.6306224E-16 -6.0773726E-17 -5.5855019E-17 -1.6398966E-16 -1.0012583E-17 -1.8605332E-16  1.2310930E-17  3.7419986E-17  3.6955242E-16 -1.6257588E-16 -1.9087102E-16  7.8091835E-17  1.9203688E-16 -6.5072462E-17 -4.5416547E-18  6.3176271E-18  3.5274012E-17  4.1799459E-18  9.4766337E-18  1.8948505E-17 -1.6041307E-17  5.8139097E-18  5.2912475E-18  2.2373154E-17
  9.4998451E-01  1.3888676E-05  2.3141140E-10  4.5965007E-15 -6.2183999E-16  1.4064963E-15  1.0320651E-15 -2.7015001E-16 -3.7324006E-17  3.9079095E-17  1.2504565E-16  4.9820826E-16 -3.5387496E-16  7.3070859E-16  1.8353300E-16  1.5735003E-16 -3.3712956E-16  1.7177119E-16  2.1510470E-16  1.0117969E-16  1.7837313E-16  5.1587100E-17  1.7920441E-16 -1.5151224E-16 -1.3809981E-16 -6.5468143E-17 -2.3587369E-16  9.7744678E-19 -1.7327963E-16  1.6854821E-17  3.5758190E-17  3.7273348E-16 -1.1018252E-16 -1.9607104E-16  5.7429738E-17  1.6903769E-16 -6.6583454E-17 -1.2022897E-17 -6.3354774E-18  1.8503961E-17  1.3848625E-17  9.9124436E-19  6.6424699E-18 -8.4437270E-18  8.8239103E-18  6.8295695E-18 -2.1590726E-18
  9.4998435E-01  1.3902439E-05  2.3174509E-10  4.7258657E-15 -6.4495739E-16  1.4413209E-15  1.0077436E-15 -2.3959110E-16 -7.1833980E-17  5.7001702E-17  1.0873005E-16  5.0288079E-16 -2.8298318E-16  7.2457994E-16  2.0252295E-16  1.3636238E-16 -2.9845269E-16  1.6821777E-16  2.3309772E-16  1.0068732E-16  1.8042083E-16  5.3849433E-17  1.8891224E-16 -1.5568967E-16 -1.3882789E-16 -6.8271355E-17 -2.2535795E-16 -1.2038299E-17 -1.7343024E-16  1.4812211E-17  4.8632182E-17  3.5904805E-16 -1.1655758E-16 -1.8798986E-16  5.1491452E-17  1.4978526E-16 -6.6449569E-17 -1.0563356E-17  1.2247503E-18  2.2101297E-17  9.2447438E-18  1.6550452E-18  4.5707632E-18 -4.8291385E-18  7.2062451E-19  9.3518221E-19  4.8126349E-18
  9.4998419E-01  1.3916199E-05  2.3208012E-10  5.3026908E-15 -1.0166697E-15  1.0763632E-15  1.1448571E-15 -6.9317240E-17 -1.5643742E-16  2.0025268E-16 -1.2985298E-17  3.6773275E-16 -4.1613529E-16  6.0659313E-16  2.6921609E-17 -2.3032921E-17 -4.1316032E-16  2.0206057E-16  2.5378556E-16  1.3117572E-16  2.0849168E-16  6.2212297E-17  2.0137869E-16 -1.3511295E-16 -1.0969863E-16 -7.1515739E-17 -2.1963756E-16  1.0060306E-18 -1.4662483E-16  1.3008439E-17  7.3013726E-17  3.4764789E-16 -9.5194174E-17 -1.4057528E-16  1.5904546E-16  1.2127148E-16 -8.1560279E-17  3.6780739E-17 -1.4647162E-17  1.8246873E-18  5.9187267E-17  3.3646468E-18  6.4714547E-18 -2.2187396E-17 -1.5120853E-17  2.3161426E-18  1.9556658E-18
  9.4998403E-01  1.3929957E-05  2.3241508E-10  5.3227267E-15 -9.5261795E-16  1.0493335E-15  1.1567062E-15 -6.7978445E-17 -1.1250590E-16  2.6080559E-16  2.7949648E-17  3.5945749E-16 -4.0818007E-16  6.0817866E-16  1.8810494E-17 -3.0857252E-17 -3.9730058E-16  2.0916234E-16  2.6136052E-16  1.2038659E-16  2.0396268E-16  6.7523669E-17  1.8549196E-16 -1.3131069E-16 -9.9319728E-17 -6.8527524E-17 -2.1458705E-16 -1.1138112E-17 -1.5169880E-16  5.2165695E-18  6.9259774E-17  3.4481190E-16 -9.6539739E-17 -1.4202780E-16  1.5154106E-16  1.0976919E-16 -7.5446245E-17  2.6998522E-17 -1.3636957E-17  1.7730828E-18  4.8012561E-17  5.9930868E-19  4.2434325E-18 -1.0926668E-17 -7.4404931E-18  5.7050890E-19 -1.0146028E-17
  9.4998387E-01  1.3943713E-05  2.3275049E-10  5.5455564E-15 -9.0791891E-16  9.5433949E-16  1.1599426E-15 -3.4464441E-17 -7.4889599E-17  3.1193279E-16  4.3320263E-17  3.7988847E-16 -3.9912898E-16  6.1637956E-16  2.7856549E-17 -1.6502814E-17 -4.0548347E-16  2.4376320E-16  2.6878598E-16  1.4916173E-16  1.9274360E-16  8.3476887E-17  1.8537651E-16 -1.3704188E-16 -1.3532139E-16 -7.4425409E-17 -2.0659692E-16 -1.8540508E-17 -1.3655971E-16  1.4114189E-17  7.0132706E-17  3.3192684E-16 -9.3546814E-17 -1.3361895E-16  1.4348754E-16  8.6621013E-17 -6.8882717E-17  2.3593999E-17 -1.0203141E-18  4.7440393E-18  2.8639596E-17 -8.0714057E-19  3.0397587E-18 -5.5107044E-18 -2.3514208E-18  1.3919206E-18  2.6402409E-17
  9.4998371E-01  1.3957467E-05  2.3308642E-10  5.7394433E-15 -5.5288362E-16  9.9755142E-16  1.1508372E-15 -2.1086086E-18 -2.8164833E-17  3.6882711E-16  9.3578289E-17  4.1307655E-16 -3.5754716E-16  6.2079911E-16  4.4818913E-17 -1.3214561E-17 -3.7455102E-16  2.3551634E-16  2.7690656E-16  1.5414960E-16  1.9930425E-16  9.3346336E-17  1.8880037E-16 -1.4040607E-16 -1.2954674E-16 -8.6398863E-17 -1.9990609E-16 -1.8956550E-17 -1.3341374E-16  1.5062696E-17  7.0628030E-17  3.1046258E-16 -9.5538335E-17 -1.2179017E-16  1.4539807E-16  7.8743721E-17 -6.6850068E-17  2.5242451E-17  3.3867961E-18  1.6415370E-18  1.6501852E-17 -2.5458551E-18  5.5330985E-19 -4.0076607E-18 -4.5621275E-19  1.3285784E-18  1.4635674E-17
  9.4998354E-01  1.3972582E-05  2.3345666E-10  5.8166697E-15 -5.3921254E-16  9.9934040E-16  1.2302608E-15  2.0167582E-18  4.6573947E-17  3.8577010E-16  1.2142619E-16  4.6370504E-16 -3.2286675E-16  6.6598190E-16  9.4114492E-17 -2.0699994E-17 -3.4345726E-16  2.2941401E-16  2.8758219E-16  1.6451621E-16  1.8433536E-16  1.0152083E-16  1.8852681E-16 -1.3539761E-16 -1.4672450E-16 -8.4155549E-17 -1.9143944E-16 -1.8101747E-17 -1.4832517E-16  3.5251540E-17  7.2973810E-17  3.2058495E-16 -9.6803773E-17 -1.1687092E-16  1.3497448E-16  6.7698030E-17 -4.1563595E-17  1.9868719E-17  9.2696137E-18 -1.9759103E-18  8.9584963E-18 -3.6468520E-18  4.8851361E-18 -4.1186574E-18 -1.5903267E-18  3.8270269E-18  2.7991106E-18
  9.4998336E-01  1.3987697E-05  2.3382784E-10  5.8977133E-15 -5.1517081E-16  1.0357773E-15  1.3053264E-15  1.4215135E-16  8.9793011E-17  4.1952633E-16  1.6023846E-16  4.8268148E-16 -2.7427041E-16  7.0922513E-16  1.4056256E-16  1.4933391E-17 -3.1157795E-16  2.4871422E-16  2.9906819E-16  1.7824227E-16  1.9119278E-16  1.1296514E-16  1.7195760E-16 -1.2925653E-16 -1.4017615E-16 -8.3813747E-17 -1.8485051E-16 -5.7675749E-18 -1.4531726E-16  4.4947943E-17  8.4940251E-17  3.0746275E-16 -8.6675321E-17 -9.7703442E-17  1.2056214E-16  5.4223348E-17 -2.8659097E-17  1.8207738E-17  1.7746899E-17  1.6330027E-18  8.5275792E-18  9.5680034E-19  6.0894950E-18  3.7132657E-19 -2.2372031E-18 -3.8980366E-19  3.4273003E-18
  9.4998319E-01  1.4002811E-05  2.3419989E-10  5.9856686E-15 -3.9874551E-16  1.0749235E-15  1.3186670E-15  2.2280119E-16  1.4129673E-16  4.9935947E-16  2.1269052E-16  5.1477221E-16 -2.1191218E-16  7.5916674E-16  1.6007947E-16  5.4799052E-17 -2.7554196E-16  2.7019116E-16  3.1416169E-16  1.8999103E-16  2.2409545E-16  1.2996363E-16  1.6249332E-16 -1.1374553E-16 -1.4336991E-16 -7.6496664E-17 -1.8451261E-16  1.2982563E-18 -1.4547003E-16  5.0630549E-17  9.4433034E-17  2.9500931E-16 -8.1242912E-17 -8.4706734E-17  1.1756806E-16  5.2700630E-17 -2.2536581E-17  1.9590955E-17  1.1763663E-17  5.0699134E-18  4.1632220E-18  3.6579510E-18  4.9935482E-18  2.5062205E-18 -2.3205782E-18 -1.7334801E-18  9.7228088E-18
  9.4998301E-01  1.4017926E-05  2.3457265E-10  6.0328291E-15 -3.0989552E-16  1.1714862E-15  1.4192873E-15  2.7275444E-16  2.2892968E-16  5.8582071E-16  2.9091755E-16  5.7078291E-16 -1.3399515E-16  8.0164161E-16  1.9864133E-16  8.0192330E-17 -2.3642864E-16  2.9254158E-16  3.2874634E-16  2.0181467E-16  2.3282136E-16  1.3837488E-16  1.6286345E-16 -1.0869071E-16 -1.3851499E-16 -7.5681637E-17 -1.7773202E-16 -6.2389664E-19 -1.3917196E-16  5.2984849E-17  9.8831549E-17  2.8322931E-16 -7.9173699E-17 -7.8244329E-17  1.1219658E-16  4.7880393E-17 -1.9725165E-17  1.7068560E-17  1.0347627E-17  4.0110673E-18  3.6401624E-18  2.5997200E-18  3.0761782E-18  1.7887241E-18 -1.3983340E-18 -6.3407568E-19  2.5754458E-18
  9.4998283E-01  1.4033042E-05  2.3494623E-10  6.1189250E-15 -1.5102563E-16  1.2149812E-15  1.4891540E-15  3.9516005E-16  3.2542693E-16  6.6975761E-16  3.6090764E-16  6.5850165E-16 -4.7512158E-17  8.4707583E-16  2.4281569E-16  1.0860245E-16 -1.7594250E-16  3.2034333E-16  3.4603743E-16  2.2027033E-16  2.2952942E-16  1.3782318E-16  1.6652257E-16 -1.0270083E-16 -1.3169871E-16 -6.3364263E-17 -1.7358299E-16 -2.5674060E-18 -1.3361180E-16  5.2787084E-17  1.1140930E-16  2.8335825E-16 -7.0465042E-17 -6.6535928E-17  1.1362971E-16  5.1607834E-17 -1.0987025E-17  1.5922310E-17  9.7015930E-18  3.7133909E-18  3.7812753E-18  2.5092201E-18  2.6456972E-18  1.3022828E-18 -5.0402772E-19  4.1243179E-19  3.4283468E-17
  9.4998266E-01  1.4048159E-05  2.3532081E-10  6.2002026E-15 -3.2959987E-17  1.2766702E-15  1.5733392E-15  4.9122223E-16  4.2525162E-16  7.6413461E-16  4.6154844E-16  7.5418054E-16  6.3638045E-17  8.9249013E-16  2.8245638E-16  1.5017062E-16 -1.2183584E-16  3.5814788E-16  3.8134953E-16  2.4611681E-16  2.3502688E-16  1.4446242E-16  1.6434480E-16 -8.9396791E-17 -1.3094259E-16 -5.4771459E-17 -1.7173883E-16 -8.2631461E-18 -1.2021184E-16  5.0243954E-17  1.1008348E-16  2.7252291E-16 -6.1346435E-17 -5.4007267E-17  1.0292095E-16  5.4542435E-17 -3.7149734E-18  1.4384463E-17  1.1314662E-17  9.6653170E-19  5.0362893E-18 -5.1485904E-19 -5.1640471E-19  2.6288336E-18 -1.1622056E-18 -9.2790245E-19  1.1421237E-17
  9.4998248E-01  1.4063278E-05  2.3569632E-10  6.3455254E-15  7.8203046E-17  1.3786324E-15  1.7125119E-15  5.9023516E-16  5.3298575E-16  8.7862286E-16  5.9337043E-16  8.5865355E-16  1.8189529E-16  9.8348042E-16  3.4480410E-16  1.9809518E-16 -7.0995216E-17  3.9024275E-16  4.1393819E-16  2.7968327E-16  2.5074247E-16  1.6357905E-16  1.6347952E-16 -7.6148649E-17 -1.2763623E-16 -3.8547878E-17 -1.7381071E-16 -1.5512034E-17 -1.1019675E-16  5.4958160E-17  1.0400337E-16  2.5083220E-16 -5.5465172E-17 -4.5044951E-17  1.0202997E-16  5.4508486E-17 -2.4544288E-19  1.1291264E-17  7.1282728E-18  4.0247423E-18  6.4394908E-18  2.1519598E-18 -1.9711621E-18  1.0257930E-19  2.1294623E-18 -2.8018663E-20  3.2400261E-18
  9.4998227E-01  1.4081182E-05  2.3614233E-10  6.5950857E-15  3.5265628E-16  1.6164158E-15  1.8138644E-15  7.2455468E-16  7.0665438E-16  9.9690743E-16  7.5107330E-16  1.0280240E-15  3.5765324E-16  1.1072730E-15  4.5741315E-16  2.8565679E-16 -2.5069461E-17  4.3078422E-16  4.4018564E-16  2.9340911E-16  2.7160348E-16  1.8101418E-16  1.6992277E-16 -6.5885452E-17 -1.1848389E-16 -3.5332605E-17 -1.6423808E-16 -1.3446778E-17 -1.0162942E-16  5.8002716E-17  1.0716519E-16  2.4006471E-16 -5.1764089E-17 -3.8911700E-17  9.4912968E-17  4.8636520E-17  6.4168800E-19  1.0272393E-17  5.8895815E-18  3.4489772E-18  4.2855796E-18  1.0606493E-18 -7.0104458E-19 -3.6443093E-19  9.0792198E-19 -3.3231810E-19 -7.4687301E-18
  9.4998206E-01  1.4099091E-05  2.3658955E-10  6.8092050E-15  5.8530708E-16  1.8216278E-15  2.0267093E-15  9.3300404E-16  8.9624242E-16  1.1751985E-15  9.6295839E-16  1.2282287E-15  5.4169268E-16  1.2331125E-15  5.6629021E-16  3.6885442E-16  7.1343143E-17  4.9310733E-16  4.8512123E-16  3.1802147E-16  2.9725441E-16  2.0369248E-16  1.8062095E-16 -6.4132988E-17 -9.7087263E-17 -3.3874920E-17 -1.5703046E-16 -1.2794298E-17 -8.8525995E-17  5.5722028E-17  1.0594077E-16  2.3133136E-16 -5.3491224E-17 -2.6324465E-17  9.5784754E-17  4.0395399E-17 -3.6456684E-18  1.0824372E-17  4.9373727E-18  2.9317745E-18  3.9097200E-18  7.3356369E-19 -2.4463538E-19 -4.7091283E-19  1.2810815E-20  3.6795766E-19  1.7253712E-17
  9.4998185E-01  1.4117005E-05  2.3703811E-10  7.0823773E-15  8.1563466E-16  2.0477558E-15  2.2626681E-15  1.1401995E-15  1.1227202E-15  1.4093225E-15  1.1872907E-15  1.4236715E-15  7.6224318E-16  1.4443730E-15  7.3356093E-16  4.5517183E-16  1.8504623E-16  5.5359929E-16  5.2841601E-16  3.5203686E-16  3.1794621E-16  2.1799827E-16  1.9287534E-16 -2.7653272E-17 -7.7373954E-17 -1.1680009E-17 -1.4673574E-16 -1.0199528E-17 -8.9180947E-17  5.8989570E-17  1.1052732E-16  2.3076874E-16 -3.6788194E-17 -1.1184296E-17  1.0184501E-16  2.6863842E-17  7.7731880E-18  9.7770603E-19  7.2868220E-18  3.8403481E-18 -4.6079463E-18 -2.2422688E-19 -1.5268551E-18 -9.8998076E-19 -4.4116257E-18  3.4755751E-20  1.2975555E-17
  9.4998164E-01  1.4134927E-05  2.3748813E-10  7.3532501E-15  1.1024451E-15  2.3374097E-15  2.5197771E-15  1.4360752E-15  1.4024274E-15  1.6795060E-15  1.4660135E-15  1.6716012E-15  1.0109938E-15  1.6331790E-15  8.9150674E-16  5.8051406E-16  2.9689894E-16  6.3318339E-16  5.8635176E-16  4.0345209E-16  3.5011649E-16  2.4591891E-16  2.1116331E-16 -7.9719672E-18 -6.1036678E-17 -6.1538016E-18 -1.3744420E-16 -3.0741200E-18 -8.2300027E-17  6.4962711E-17  1.1313414E-16  2.2644932E-16 -3.0695529E-17 -8.5976425E-18  9.8072771E-17  2.4259416E-17  6.0534679E-18  1.8038412E-18  5.6544022E-18  1.2483317E-18 -3.3367012E-18  5.0430277E-19 -9.9802967E-19 -1.7036899E-19 -1.6279374E-18  3.8585997E-19  3.6883738E-18
  9.4998143E-01  1.4152857E-05  2.3793965E-10  7.7185998E-15  1.4160567E-15  2.6628852E-15  2.7843076E-15  1.7428430E-15  1.6971084E-15  2.0023951E-15  1.8150037E-15  1.9530551E-15  1.3108928E-15  1.8439315E-15  1.0427209E-15  7.3182184E-16  4.3439722E-16  7.1601887E-16  6.4651703E-16  4.5106268E-16  3.7855688E-16  2.7076877E-16  2.3971211E-16  1.9355522E-17 -5.0163352E-17 -4.4464678E-18 -1.3124043E-16  1.0406246E-17 -6.5137007E-17  6.4590098E-17  1.1152578E-16  2.3526531E-16 -2.1868507E-17 -1.8940207E-18  9.5684543E-17  1.2275766E-17  9.7687098E-18  5.9705082E-18  2.1107164E-18 -1.3759846E-18 -4.2402367E-18  3.9338486E-18 -2.3848084E-18 -2.3179687E-18 -2.1019803E-18  6.4736065E-18  3.2209516E-18
  9.4998122E-01  1.4170795E-05  2.3839250E-10  8.0267615E-15  1.8384593E-15  2.9933981E-15  3.2436746E-15  2.1485986E-15  2.0872068E-15  2.3450027E-15  2.1638854E-15  2.3205533E-15  1.6719564E-15  2.0554770E-15  1.2170259E-15  9.0115059E-16  6.1577992E-16  8.1852217E-16  7.2902827E-16  5.1622521E-16  4.2855205E-16  3.1342987E-16  2.6038436E-16  4.5162799E-17 -2.8363024E-17  7.5614367E-18 -1.1973429E-16  1.9952054E-17 -5.7826745E-17  6.7262958E-17  1.1464421E-16  2.2623121E-16 -2.0029758E-17  4.0955119E-18  8.8116830E-17  1.3640489E-17  5.5651946E-18  4.3146222E-18  2.0380863E-18 -3.9067645E-19 -2.5515867E-18  2.0285416E-19 -8.3845067E-19 -9.2103283E-19 -1.1412405E-18  2.2875625E-18  7.2636024E-18
  9.4998101E-01  1.4188743E-05  2.3884682E-10  8.5067932E-15  2.3601577E-15  3.4250403E-15  3.6484049E-15  2.5744437E-15  2.5316038E-15  2.7591947E-15  2.5855472E-15  2.7111134E-15  2.0259546E-15  2.3335296E-15  1.4558414E-15  1.0802619E-15  7.7559784E-16  9.3562698E-16  8.2284441E-16  5.8764314E-16  4.8313718E-16  3.5351216E-16  2.9386668E-16  7.3805047E-17 -7.1953977E-18  2.2440632E-17 -1.0411083E-16  3.0422440E-17 -4.9853795E-17  7.7429682E-17  1.1748156E-16  2.1929172E-16 -1.3583587E-17  8.8763892E-18  8.0679992E-17  1.6377394E-17  8.4067279E-18  3.6449232E-18  5.9347840E-18  1.8794959E-19 -1.9976500E-18  2.1215288E-18 -1.6310126E-18  6.8247314E-19 -8.7407557E-19  1.8450272E-19  5.4173359E-18
  9.4998076E-01  1.4209898E-05  2.3938427E-10  9.2003917E-15  2.8666958E-15  3.9782857E-15  4.2409238E-15  3.2244474E-15  3.0260747E-15  3.3019881E-15  3.1191803E-15  3.3257010E-15  2.4966870E-15  2.7689263E-15  1.7445323E-15  1.3099614E-15  1.0049694E-15  1.1649340E-15  9.4808344E-16  6.6589766E-16  5.4867884E-16  4.3499458E-16  3.1604376E-16  1.2581855E-16  1.7078178E-17  5.7881794E-17 -1.0076651E-16  1.5604632E-17 -4.6071852E-17  1.1074003E-16  1.0473411E-16  2.1333716E-16 -2.6365913E-17  2.8990674E-17  5.4947140E-17 -2.3090777E-18 -7.8876558E-18  8.8029205E-18  6.7374241E-18 -1.5522246E-17 -6.8473970E-19  3.6218498E-18 -1.1145231E-17  3.3426649E-18  1.5542420E-18  1.5275267E-18 -1.7285867E-18
  9.4998051E-01  1.4231070E-05  2.3992395E-10  9.9409682E-15  3.5438516E-15  4.6682956E-15  4.9158263E-15  3.8282407E-15  3.7972845E-15  3.9536912E-15  3.8224481E-15  3.9667178E-15  3.0546860E-15  3.2270222E-15  2.1215412E-15  1.6260710E-15  1.2663989E-15  1.3623129E-15  1.1025563E-15  7.7709533E-16  6.3289616E-16  5.0855919E-16  3.5890764E-16  1.7072289E-16  5.9921933E-17  8.5939511E-17 -6.4596090E-17  3.3677569E-17 -2.4099792E-17  1.1084401E-16  1.0904201E-16  2.0027851E-16 -1.4204344E-17  3.7965037E-17  4.5216392E-17 -7.6396654E-18 -1.9650837E-19  1.6083514E-17  8.0658523E-18 -1.0668127E-17 -1.6567473E-19  3.0227230E-18 -6.1395683E-18  1.9053126E-18 -1.4489990E-18 -1.1186115E-18  6.3196356E-19
  9.4998026E-01  1.4252261E-05  2.4046581E-10  1.0760582E-14  4.3120982E-15  5.4112294E-15  5.7091564E-15  4.6460246E-15  4.5815727E-15  4.7100095E-15  4.5790524E-15  4.7146522E-15  3.7402213E-15  3.7790301E-15  2.5951827E-15  1.9614885E-15  1.5644138E-15  1.5959732E-15  1.2848468E-15  8.9064262E-16  7.3624091E-16  5.6856299E-16  4.1814097E-16  2.2309740E-16  9.8874903E-17  1.3749468E-16 -3.9889608E-17  4.7022065E-17 -1.4320008E-17  1.1045255E-16  1.0832877E-16  1.9303733E-16  1.2708801E-17  5.8722396E-17  3.6712651E-17 -1.4947185E-17  1.3055490E-17  4.2564417E-18  8.8794964E-18 -7.7277035E-18 -2.2585532E-18  3.5993862E-18 -3.5070067E-18  3.7702848E-18 -4.8253163E-18  9.7702600E-19 -1.0493928E-18
  9.4998001E-01  1.4273472E-05  2.4101000E-10  1.1724055E-14  5.1626894E-15  6.3463078E-15  6.6367329E-15  5.5125564E-15  5.4744120E-15  5.6050418E-15  5.5174968E-15  5.5723401E-15  4.4856877E-15  4.3656271E-15  3.0856029E-15  2.3760450E-15  1.8765027E-15  1.8699642E-15  1.4674040E-15  1.0352579E-15  8.4455253E-16  6.6306128E-16  4.7254620E-16  2.8053420E-16  1.4406100E-16  1.5561918E-16 -2.1253001E-17  5.4478786E-17  1.2235665E-17  1.1593177E-16  1.2365602E-16  1.9259718E-16  2.0052771E-17  6.3422983E-17  4.1564676E-17 -1.2033348E-17  1.5042563E-17 -1.6114123E-18  9.8678710E-18 -6.2261764E-18 -4.6089467E-18  4.2322586E-18 -1.0301417E-18  1.3322267E-18 -2.4268099E-19 -1.3629427E-18  1.1165236E-17
  9.4997976E-01  1.4294705E-05  2.4155663E-10  1.2589314E-14  6.1268547E-15  7.4341068E-15  7.5988380E-15  6.4655811E-15  6.4924025E-15  6.6083152E-15  6.5110381E-15  6.4852919E-15  5.3204857E-15  5.0358453E-15  3.6668982E-15  2.8094397E-15  2.2354247E-15  2.1447278E-15  1.6786247E-15  1.2012514E-15  9.7759440E-16  7.9311043E-16  5.6437999E-16  3.3841442E-16  1.9581929E-16  1.9484666E-16 -3.6969596E-18  6.4239632E-17  3.4375317E-17  1.2830213E-16  1.3970523E-16  1.9099212E-16  2.7614306E-17  6.6816409E-17  3.4205748E-17 -6.9971225E-18  1.5812960E-17 -6.8752486E-18  2.3580173E-18 -2.7172295E-18 -4.3396402E-18 -1.9258671E-18 -1.9827587E-18  1.8224094E-18  6.9903633E-19 -2.9381379E-18  1.7586551E-18
  9.4997951E-01  1.4315962E-05  2.4210575E-10  1.3749975E-14  7.2996054E-15  8.6094396E-15  8.7591383E-15  7.6315632E-15  7.6603623E-15  7.7582438E-15  7.6474896E-15  7.5408479E-15  6.2776347E-15  5.8121798E-15  4.2946776E-15  3.3196186E-15  2.6522518E-15  2.4626132E-15  1.9231903E-15  1.4096000E-15  1.1339861E-15  9.0664786E-16  6.5074491E-16  4.0419303E-16  2.5156835E-16  2.2730711E-16  2.7093893E-17  8.9753597E-17  5.9037578E-17  1.4594214E-16  1.5202518E-16  1.9078014E-16  3.4477016E-17  5.9077613E-17  3.7273712E-17 -3.5184416E-18  2.0965849E-17 -5.3594438E-18  2.9552736E-18 -1.5878029E-18 -1.5446388E-18 -2.9254037E-18 -3.2733881E-18  7.4976561E-19  1.0817854E-18  1.2235033E-18  7.4858859E-18
  9.4997926E-01  1.4337245E-05  2.4265751E-10  1.5137119E-14  8.6949866E-15  9.9149584E-15  1.0026415E-14  8.9001391E-15  8.9633824E-15  9.0783361E-15  8.9436192E-15  8.7472999E-15  7.3466561E-15  6.7005251E-15  5.0133305E-15  3.9117398E-15  3.1259580E-15  2.8280936E-15  2.2270892E-15  1.6247608E-15  1.3113025E-15  1.0412567E-15  7.3955150E-16  4.7903747E-16  3.1453904E-16  2.7230969E-16  6.4137440E-17  1.0676985E-16  8.0230915E-17  1.6306690E-16  1.5375353E-16  1.9163481E-16  3.1718722E-17  5.5334985E-17  4.5569935E-17  4.5375632E-18  2.5522145E-17 -2.4207891E-18  8.5098307E-18  4.4275053E-19 -1.0959104E-18 -3.0155084E-18 -1.9842505E-18  2.2534557E-18  1.0153780E-18 -8.5817166E-19  3.4050371E-18
  9.4997896E-01  1.4362205E-05  2.4330750E-10  1.6861800E-14  1.0620022E-14  1.1906224E-14  1.1783199E-14  1.0705635E-14  1.0744832E-14  1.0891038E-14  1.0719637E-14  1.0399955E-14  8.7954443E-15  7.9172155E-15  5.9920257E-15  4.7012237E-15  3.7797113E-15  3.3299939E-15  2.6187566E-15  1.9539328E-15  1.5552689E-15  1.2109063E-15  8.7775910E-16  5.8852049E-16  4.0070073E-16  3.1724315E-16  1.0770280E-16  1.4560343E-16  1.1491035E-16  1.8733662E-16  1.8300629E-16  1.9223959E-16  4.0626093E-17  5.6855437E-17  4.7714370E-17  7.8551853E-18  2.4444748E-17 -6.1786115E-18  1.1225512E-17  7.3932738E-18 -9.9190616E-19 -4.3480331E-18 -2.4587320E-18  4.6248876E-18 -7.0152243E-20 -8.1999921E-19  2.0030642E-18
